Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
UPSRTC - HDD0038,Ordinary Non AC Seater 2+3,18:33,22:26,03h 53m,INR 356,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
UPSRTC - HDD0159,Ordinary Non AC Seater 2+3,18:59,00:05,05h 06m,INR 353,52 Seats available, ,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
UPSRTC - HDD0025,Ordinary Non AC Seater 2+3,19:00,02:30,07h 30m,INR 356,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
UPSRTC - HDD0111,Ordinary Non AC Seater 2+3,19:03,02:10,07h 07m,INR 371,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
UPSRTC - HDD0174,Ordinary Non AC Seater 2+3,19:06,00:30,05h 24m,INR 371,52 Seats available, ,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
UPSRTC - HDD0163,Ordinary Non AC Seater 2+3,19:32,00:20,04h 48m,INR 356,52 Seats available, ,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
UPSRTC - HDD0131,Ordinary Non AC Seater 2+3,20:07,23:55,03h 48m,INR 371,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
UPSRTC - HDD0173,Ordinary Non AC Seater 2+3,20:16,01:24,05h 08m,INR 342,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
UPSRTC - ARY0006,Ordinary Non AC Seater 2+3,20:30,02:45,06h 15m,INR 354,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
UPSRTC - ETH0045,Ordinary Non AC Seater 2+3,20:30,01:40,05h 10m,INR 371,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
UPSRTC - SBD0107,Janrath AC Seater 2+2,20:31,01:50,05h 19m,INR 501,36 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
UPSRTC - ETH0075,Ordinary Non AC Seater 2+3,20:31,01:40,05h 09m,INR 371,52 Seats available, ,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
UPSRTC - KSB0072,Janrath AC Seater 2+3,22:02,03:00,04h 58m,INR 435,47 Seats available,"3.4
12",https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),22:00,03:30,05h 30m,INR 670,51 Seats available,2.6,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
Chaturvedi Bus Service,NON AC Seater / Sleeper 2+1,21:00,02:30,05h 30m,INR 670,45 Seats available,2.6,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),19:30,04:00,08h 30m,INR 520,51 Seats available,2.6,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
Chaturvedi Bus Service,A/C Seater / Sleeper (2+1),20:40,04:00,07h 20m,INR 570,48 Seats available,2.6,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
UPSRTC - GRH0073,Ordinary Non AC Seater 2+3,04:30,10:10,05h 40m,INR 341,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand)
UPSRTC - NJB0099,Ordinary Non AC Seater 2+3,08:10,14:30,06h 20m,INR 379,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand)
UPSRTC - NJB0103,Ordinary Non AC Seater 2+3,08:40,14:50,06h 10m,INR 379,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand)
UPSRTC - LNI0127,Ordinary Non AC Seater 2+3,09:05,15:30,06h 25m,INR 341,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand)
UPSRTC - SBD0109,Ordinary Non AC Seater 2+3,12:31,18:30,05h 59m,INR 379,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand)
UPSRTC - LNI0123,Ordinary Non AC Seater 2+3,13:30,21:30,08h 00m,INR 341,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand)
UPSRTC - HPR0043,Ordinary Non AC Seater 2+3,14:30,20:30,06h 00m,INR 341,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand)
UPSRTC - NJB0115,Ordinary Non AC Seater 2+3,16:05,22:35,06h 30m,INR 379,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand)
UPSRTC - HPR0042,Ordinary Non AC Seater 2+3,17:00,23:00,06h 00m,INR 379,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand)
UPSRTC - NJB0111,Ordinary Non AC Seater 2+3,18:01,00:50,06h 49m,INR 379,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand)
UPSRTC - NJB0121,Ordinary Non AC Seater 2+3,20:20,03:40,07h 20m,INR 379,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand)
UPSRTC - NJB0126,Ordinary Non AC Seater 2+3,21:20,04:40,07h 20m,INR 379,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand)
ROYAL SAFARI INDIA TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),22:30,05:00,06h 30m,989,45 Seats available,2.4,https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand)
UPSRTC - KDN0003,Janrath AC Seater 2+3,00:30,03:25,02h 55m,INR 258,48 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
UPSRTC - CBG0144,Shatabdi AC Seater 2+2,02:30,05:30,03h 00m,INR 296,37 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
UPSRTC - CNT0027,Janrath AC Seater 2+3,04:03,07:13,03h 10m,INR 258,48 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
UPSRTC - CNT0007,Janrath AC Seater 2+3,04:15,07:30,03h 15m,INR 258,47 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
UPSRTC - CNT0072,Janrath AC Seater 2+3,04:30,07:30,03h 00m,INR 258,48 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
UPSRTC - TAJ0015,Janrath AC Seater 2+2,07:00,08:55,01h 55m,INR 292,35 Seats available,"4.5
7",https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
UPSRTC - CVL0028,Ordinary Non AC Seater 2+3,07:15,10:15,03h 00m,INR 201,52 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
UPSRTC - PYD0001,Janrath AC Seater 2+3,07:30,10:30,03h 00m,INR 258,48 Seats available,"2.9
7",https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
UPSRTC - CVL0030,Ordinary Non AC Seater 2+3,07:30,10:30,03h 00m,INR 201,52 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
UPSRTC - CVL0009,Janrath AC Seater 2+3,08:00,11:30,03h 30m,INR 258,48 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
UPSRTC - CNT0068,Janrath AC Seater 2+2,08:59,12:00,03h 01m,INR 296,36 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
UPSRTC - CNT0013,Janrath AC Seater 2+2,09:00,12:00,03h 00m,INR 296,36 Seats available,"3.9
9",https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
UPSRTC - RAT0031,Ordinary Non AC Seater 2+3,15:00,18:00,03h 00m,INR 201,52 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
UPSRTC - CNT0069,Janrath AC Seater 2+2,16:59,20:00,03h 01m,INR 296,36 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
UPSRTC - CNT0017,Janrath AC Seater 2+2,17:00,20:10,03h 10m,INR 296,36 Seats available,"3.9
5",https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
UPSRTC - KDN0027,Janrath AC Seater 2+2,17:30,20:30,03h 00m,INR 296,36 Seats available,"4.7
4",https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
FlixBus,A/C Sleeper (2+1),07:00,09:30,02h 30m,INR 128,28 Seats available,3.8,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
Mishra Travels,NON A/C Seater (2+2),07:25,11:00,03h 35m,INR 220,28 Seats available,New,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
Vidhan Tour Travels,Non AC Seater (2+2),08:00,11:00,03h 00m,INR 4000,20 Seats available,1.7,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
Vidhan Tour Travels,Non AC Seater (2+2),08:30,11:30,03h 00m,INR 4000,20 Seats available,1.7,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
Vanshika Tour and Travels,NON A/C Seater (2+2),08:55,13:00,04h 05m,INR 200,43 Seats available,New,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
Mishra Travels,NON A/C Seater (2+2),09:25,13:00,03h 35m,INR 220,28 Seats available,New,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
Vidhan Tour Travels,Non AC Seater (2+2),13:30,16:30,03h 00m,INR 4000,20 Seats available,"1.1
7",https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
Vidhan Tour Travels,Non AC Seater (2+2),14:00,17:00,03h 00m,INR 4000,20 Seats available,"2.1
13",https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
Vanshika Tour and Travels,NON A/C Seater (2+2),17:40,21:30,03h 50m,INR 200,43 Seats available, ,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
Siddharth Holidays,AC Seater (2+2),18:05,20:30,02h 25m,INR 500,22 Seats available,"1.7
5",https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),03:45,05:45,02h 00m,INR 399,25 Seats available,3.8,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),07:00,09:45,02h 45m,INR 900,53 Seats available,4.2,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
Shri mahavir tour and travels,AC Sleeper (2+1),07:25,10:30,03h 05m,INR 1100,36 Seats available,4.1,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
HIGHWAY STAR TRAVEL & CARGO,A/C Seater/Sleeper (2+1),07:30,10:30,03h 00m,INR 599,27 Seats available,3.1,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),08:00,10:45,02h 45m,570,42 Seats available,"3.4
4",https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
Hans Travels (I) Private Limited,A/C Sleeper (2+1),08:30,11:00,02h 30m,INR 700,20 Seats available,3.2,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
Sanjay Travels,AC Sleeper (2+1),09:09,11:50,02h 41m,INR 700,24 Seats available,3.8,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
Shri mahavir tour and travels,AC Sleeper (2+1),09:45,13:05,03h 20m,INR 1100,17 Seats available,4.1,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
Dhariwal Travels,A/C Sleeper (2+1),10:20,12:55,02h 35m,INR 800,36 Seats available,3.2,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
AMBIKA TRAVELS AND CARGO,AC Sleeper (2+1),06:15,09:28,03h 13m,INR 4666.67,34 Seats available,New,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
Gola Bus Service,Bharat Benz A/C Seater /Sleeper (2+1),06:30,09:20,02h 50m,INR 699,33 Seats available,"2.9
5",https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
Palak Travels,A/C Seater/Sleeper (2+1),06:40,10:30,03h 50m,INR 549,18 Seats available,2.2,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
Travel Point World LLP,AC Sleeper (2+1),15:00,16:30,01h 30m,3040,30 Seats available,1.5,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
Travel Point World LLP,AC Sleeper (2+1),19:15,20:45,01h 30m,3040,24 Seats available,1.5,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,Allahabad to Varanasi
UPSRTC - MDD0004,Janrath AC Seater 2+2,05:15,09:15,04h 00m,INR 382,36 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0010,Janrath AC Seater 2+2,06:15,10:15,04h 00m,INR 382,36 Seats available,"4.1
6",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0016,Janrath AC Seater 2+2,07:15,11:15,04h 00m,INR 382,35 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0044,Ordinary Non AC Seater 2+3,07:30,11:30,04h 00m,INR 294,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0022,Janrath AC Seater 2+2,08:15,12:15,04h 00m,INR 382,36 Seats available,"3.8
12",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0055,Rajdhani Non AC Seater 2+3,09:00,12:30,03h 30m,INR 298,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0059,Rajdhani Non AC Seater 2+3,10:00,13:30,03h 30m,INR 298,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0002,Janrath AC Seater 2+2,10:15,14:15,04h 00m,INR 382,36 Seats available,"3.7
4",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0008,Janrath AC Seater 2+2,11:15,15:15,04h 00m,INR 382,36 Seats available,"3.1
4",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0032,Ordinary Non AC Seater 2+3,11:30,15:00,03h 30m,INR 298,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0014,Janrath AC Seater 2+2,12:15,16:15,04h 00m,INR 382,36 Seats available,"1.2
4",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0036,Ordinary Non AC Seater 2+3,12:30,15:30,03h 00m,INR 298,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0020,Janrath AC Seater 2+2,13:15,17:15,04h 00m,INR 382,36 Seats available,"4.7
4",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0063,Janrath AC Seater 2+2,14:15,18:15,04h 00m,INR 382,36 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0006,Janrath AC Seater 2+2,15:15,19:15,04h 00m,INR 382,36 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - HDD0085,Ordinary Non AC Seater 2+3,16:06,22:00,05h 54m,INR 294,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0012,Janrath AC Seater 2+2,16:15,20:15,04h 00m,INR 382,36 Seats available,"3.5
5",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - HDD0090,Ordinary Non AC Seater 2+3,17:04,22:09,05h 05m,INR 294,52 Seats available, ,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0018,Janrath AC Seater 2+2,17:15,21:15,04h 00m,INR 382,36 Seats available,"2.3
8",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0057,Rajdhani Non AC Seater 2+3,17:30,21:00,03h 30m,INR 298,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - HDD0092,Ordinary Non AC Seater 2+3,18:01,22:00,03h 59m,INR 294,52 Seats available, ,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - HDD0082,Ordinary Non AC Seater 2+3,18:02,21:40,03h 38m,INR 294,52 Seats available, ,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0024,Janrath AC Seater 2+2,18:15,22:15,04h 00m,INR 382,36 Seats available,"2.0
5",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0061,Rajdhani Non AC Seater 2+3,18:30,22:00,03h 30m,INR 298,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - HDD0006,Janrath AC Seater 2+2,18:30,22:50,04h 20m,INR 386,36 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - HDD0113,Rajdhani Non AC Seater 2+3,18:31,23:00,04h 29m,INR 294,51 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - HDD0095,Ordinary Non AC Seater 2+3,19:02,23:00,03h 58m,INR 294,52 Seats available, ,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - HDD0145,Ordinary Non AC Seater 2+3,19:02,00:20,05h 18m,INR 294,52 Seats available, ,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - HDD0069,Ordinary Non AC Seater 2+3,19:29,22:02,02h 33m,INR 294,52 Seats available, ,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0034,Ordinary Non AC Seater 2+3,19:30,23:00,03h 30m,INR 298,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - HDD0031,Ordinary Non AC Seater 2+3,19:45,01:00,05h 15m,INR 294,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0038,Ordinary Non AC Seater 2+3,20:00,23:30,03h 30m,INR 298,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - HDD0105,Rajdhani Non AC Seater 2+3,20:00,23:50,03h 50m,INR 294,51 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - AWD0240,Janrath AC Seater 2+3,20:02,23:35,03h 33m,INR 333,48 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - HDD0147,Ordinary Non AC Seater 2+3,20:03,00:04,04h 01m,INR 294,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Shree Mahaveer Travels Jaipur,A/C Seater/Sleeper (2+1),01:55,05:25,03h 30m,INR 599,36 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),02:00,07:30,05h 30m,INR 699,29 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Fasttrack Travels,VE A/C Seater / Sleeper (2+2),11:00,16:30,05h 30m,629,41 Seats available,"4.7
8",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Blueworld tourist private limited,A/C Seater / Sleeper (2+1),11:50,13:51,02h 01m,474,29 Seats available,3.7,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Blueworld tourist private limited,AC Seater (2+2),12:45,14:46,02h 01m,474,31 Seats available,3.7,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
R S YADAV SMART BUS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),22:00,02:25,04h 25m,664,34 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),22:15,02:15,04h 00m,759,33 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:15,02:40,04h 25m,INR 699,35 Seats available,4.8,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:25,02:45,04h 20m,INR 749,39 Seats available,"4.8
7",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Fasttrack Travels,VE A/C Seater / Sleeper (2+2),22:30,01:50,03h 20m,539,38 Seats available,4.7,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),22:45,01:10,02h 25m,INR 569,46 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Satlok express,A/C Seater / Sleeper (2+1),22:45,02:46,04h 01m,INR 800,43 Seats available,3.0,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),23:00,03:00,04h 00m,INR 445,46 Seats available,"4.6
16",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Satlok express,A/C Seater / Sleeper (2+1),23:00,03:01,04h 01m,INR 499,43 Seats available,3.0,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Satlok express,A/C Seater / Sleeper (2+2),23:20,03:21,04h 01m,INR 665.71,61 Seats available,3.0,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Rinku Travels,A/C Seater / Sleeper (2+1),02:15,07:30,05h 15m,INR 550,47 Seats available,1.9,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),02:20,05:20,03h 00m,647,38 Seats available,"1.9
5",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),02:20,05:20,03h 00m,462,38 Seats available,2.0,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),03:50,06:40,02h 50m,INR 549,33 Seats available,"1.6
7",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
VIP LUXURY TRIPS,A/C Seater / Sleeper (2+2),10:30,16:01,05h 31m,359,44 Seats available,New,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
VIP LUXURY TRIPS,A/C Seater / Sleeper (2+2),22:45,03:00,04h 15m,539,44 Seats available,New,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),23:00,00:55,01h 55m,INR 434,49 Seats available,"1.5
4",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Shri Bawa Lal Tour and Travels,A/C Seater/Sleeper (2+1),23:00,02:30,03h 30m,INR 699,48 Seats available,New,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Shri Krishna Bus Service,A/C Seater / Sleeper (2+1),23:01,02:13,03h 12m,INR 699,40 Seats available,2.5,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Vijay Tour and Travels,Volvo A/C Semi Sleeper (2+2),23:40,03:20,03h 40m,INR 699,45 Seats available,"2.7
4",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
